"k__Archaea;p__Crenarchaeota" "k__Archaea;p__Euryarchaeota" "k__Archaea;p__[Parvarchaeota]" "k__Bacteria;p__" "k__Bacteria;p__AD3" "k__Bacteria;p__Acidobacteria" "k__Bacteria;p__Actinobacteria" "k__Bacteria;p__AncK6" "k__Bacteria;p__Aquificae" "k__Bacteria;p__Armatimonadetes" "k__Bacteria;p__BHI80-139" "k__Bacteria;p__BRC1" "k__Bacteria;p__Bacteroidetes" "k__Bacteria;p__Caldithrix" "k__Bacteria;p__Chlamydiae" "k__Bacteria;p__Chlorobi" "k__Bacteria;p__Chloroflexi" "k__Bacteria;p__Cyanobacteria" "k__Bacteria;p__Deferribacteres" "k__Bacteria;p__Elusimicrobia" "k__Bacteria;p__FBP" "k__Bacteria;p__FCPU426" "k__Bacteria;p__Fibrobacteres" "k__Bacteria;p__Firmicutes" "k__Bacteria;p__Fusobacteria" "k__Bacteria;p__GAL15" "k__Bacteria;p__GN02" "k__Bacteria;p__GN04" "k__Bacteria;p__GOUTA4" "k__Bacteria;p__Gemmatimonadetes" "k__Bacteria;p__LD1" "k__Bacteria;p__Lentisphaerae" "k__Bacteria;p__MVP-21" "k__Bacteria;p__NC10" "k__Bacteria;p__NKB19" "k__Bacteria;p__Nitrospirae" "k__Bacteria;p__OD1" "k__Bacteria;p__OP1" "k__Bacteria;p__OP11" "k__Bacteria;p__OP3" "k__Bacteria;p__OP8" "k__Bacteria;p__OP9" "k__Bacteria;p__PAUC34f" "k__Bacteria;p__Planctomycetes" "k__Bacteria;p__Proteobacteria" "k__Bacteria;p__SAR406" "k__Bacteria;p__SBR1093" "k__Bacteria;p__SR1" "k__Bacteria;p__Spirochaetes" "k__Bacteria;p__Synergistetes" "k__Bacteria;p__TM6" "k__Bacteria;p__TM7" "k__Bacteria;p__TPD-58" "k__Bacteria;p__Tenericutes" "k__Bacteria;p__Thermotogae" "k__Bacteria;p__Verrucomicrobia" "k__Bacteria;p__WPS-2" "k__Bacteria;p__WS1" "k__Bacteria;p__WS2" "k__Bacteria;p__WS3" "k__Bacteria;p__WS4" "k__Bacteria;p__WWE1" "k__Bacteria;p__ZB3" "k__Bacteria;p__[Caldithrix]" "k__Bacteria;p__[Thermi]"
"10317.000004917" 0 0 0 0 0 0 0.0402183112979015 0 0 0 0 0 0.118378425707031 0 0 0 0 5.83720047865044e-05 0 0 0 0 0 0.832501532265124 0.000437790035898783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0039692963254823 0 0 0 0 0 0 0 0 0.00385255231590929 0 0.000583720047865044 0 0 0 0 0 0 0 0 0
"10317.000063259" 0 3.41640901248698e-05 0 0 0 0 0.024393160349157 0 0 0 0 0 0.76855537144907 0 0 0 0 0 0 0 0 0 0 0.195555251874755 1.70820450624349e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00811397140465657 0 0 0 0 0 0 0 0 0.00324558856186263 0 8.54102253121744e-05 0 0 0 0 0 0 0 0 0
"10317.000004660" 0 0 0 0 0 0 0.00581801256690714 0 0 0 0 0 0.195368861996742 0 0 0 0 0.000581801256690714 0 0 0 0 0 0.444845240865721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.014661391668606 0 0 0 0 0 0 0 0 0.00523621131021643 0 0.333488480335118 0 0 0 0 0 0 0 0 0
"10317.000029299" 0 0 0 0 0 0 0.0525093712533957 0 0 0 0 0 0.0465906848982441 0 0 0 0 0.000212465664031081 0 0 0 0 0 0.874857723885696 0.000136585069734266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00651055499066669 0 0 3.03522377187258e-05 0 1.51761188593629e-05 0 3.03522377187258e-05 0 0.0085896832743994 0 0.0105170503695385 0 0 0 0 0 0 0 0 0
"10317.000022645" 0 0 0 0 0 0 0.00434353405725568 0 0 0 0 0 0.77314906219151 0 0 0 0 0 0 0 0 0 0 0.17492596248766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0471865745310957 0 0 0 0 6.58111220796315e-05 0 0 0 0 0 0.000329055610398157 0 0 0 0 0 0 0 0 0
"10317.000028232" 0.000121235213633766 0 0 0 0 3.46386324667902e-05 0.0158298550373231 0 0 0 0 0 0.25149379102513 0 0 0 3.46386324667902e-05 0.000381024957134692 0 0 0 0 0 0.712984291380173 0 0 0 0 0 3.46386324667902e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00865965811669756 0 0 0 0 0 0 0 0 3.46386324667902e-05 0 0.0103915897400371 0 0 0 0 0 0 0 0 0
"10317.000022396" 0 0 0 0 0 0 0.00762456409953307 0 0 0 0 0 0.46279330929724 0 0 0 0 0 0 0 0 0 0 0.467580826289972 0 0 0 0 0 0 0 5.91051480583959e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.00319167799515338 0 0 0 0 0 0 0 0 0.0548495773981914 0 0.00390093977185413 0 0 0 0 0 0 0 0 0
"10317.000015589" 0 0 0 0 0 3.63874536059967e-05 0.00866021395822721 0 0 0 0 0 0.591041408922204 0 0 0 0 0.000145549814423987 0 0 0 0 0 0.343352012226184 0.0310021104723091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02135943526672 0 0 0 0 0 0 0 0 0.0044028818863256 0 0 0 0 0 0 0 0 0 0 0
"10317.000067613" 0 0 0 0 0 0 0.00987814976931267 0 0 0 0 0 0.589938483378681 0 0 0 0 0.000118301194842068 0 0 0 0 0 0.389595409913639 2.9575298710517e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103809298473915 0 0 0 0 0 0 0 0 5.91505974210339e-05 0 0 0 0 0 0 0 0 0 0 0
"10317.000015580" 0 0 0 0 0 2.37445090822747e-05 0.045803158019708 0 0 0 0 0 0.50241006767185 0 0 0 0 0.0397483082037279 0 0 0 0 0 0.350706399145196 4.74890181645494e-05 0 0 0 0 0 0 0.000118722545411374 0 0 0 0 0 0 0 0 0 0 0 0 0.0169773239938264 0 0 0 0 0 0 0 0 0.0399857532945506 0 0.00417903359848035 0 0 0 0 0 0 0 0 0
"10317.000015581" 0 0 0 0 0 0 0.00573307478290195 0 0 0 0 0 0.422645645392463 0 0 0 0 0 0 0 0 0 0 0.547592951690414 0.000421549616389849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0225107495152179 0 0 0 0 0 0 0 0 0 0 0.00109602900261361 0 0 0 0 0 0 0 0 0
"10317.000074327" 0 0.00123285741123427 0 0 0 0 0.0037925042269397 0 0 0 0 0 0.215174713507421 0 0 0 0 0.000657523952658275 0 0 0 0 0 0.754039075709191 0 0 0 0 0 0 0 0.000187863986473793 0 0 0 0 0 0 0 0 0 0 0 0 0.0149938944204396 0 0 0 0 0.000434435468720646 0 0 0 0.00799596092429081 0 0.00149117039263573 0 0 0 0 0 0 0 0 0
"10317.000015584" 8.03664711082536e-05 0 0 0 0 0.000241099413324761 0.00313429237322189 0 0 0 0 0 0.61480350397814 0 0 0 0 0.000160732942216507 0 0 0 0 0 0.26649521819497 8.03664711082536e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017760990114924 0 0 0 0 0 0 0 0 0.0970826970987704 0 0.000160732942216507 0 0 0 0 0 0 0 0 0
"10317.000015587" 0 0 0 0 0 0 0.0233449166889424 0 0 0 0 0 0.632451216252338 0 0 0 0 0.000267308206361935 0 0 0 0 0 0.305533279871693 0.000267308206361935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0380468680388488 0 0 8.91027354539784e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000009633" 0 0.000433651344319167 0 0 0 0 0.000975715524718127 0 0 0 0 0 0.508239375542064 0 0 0 0 0 0 0 0 0 0 0.269189071986123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215741543798786 0 0 0 0 0 0 0 0 0.00477016478751084 0 0.000650477016478751 0 0 0 0 0 0 0 0 0
"10317.000039735" 0 9.17010545621275e-05 0 0 0 0 0.00113097967293291 0 0 0 0 0 0.372367415558613 0 0 0 0 0.0158948494574354 0 0 0 0 0 0.51370930765704 9.17010545621275e-05 0 0 0 0 0 0 0.000152835090936879 0 0 0 0 0 0 0 0 0 0 0 0 0.063273727647868 0 0 0 0 0 0 0 0 0.00712211523765857 0 0.0261653675683937 0 0 0 0 0 0 0 0 0
"10317.000029328" 0 0.00128617363344051 0 0 0 0 0.00077949917178213 0 0 0 0 0 0.131131248173049 0 0 0 0 7.7949917178213e-05 0 0 0 0 0 0.104862126083991 0.000116924875767319 0 0 0 0 0 0 1.94874792945532e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.711624281399201 0 0 1.94874792945532e-05 0 0 0 0 0 0.000389749585891065 0 0.0496930722011108 0 0 0 0 0 0 0 0 0
"10317.000022399" 0 0.000655894102915747 0 0 0 0 0.0699421620654702 0 0 0 0 0 0.147874306839187 0 0 0 0 0.000477013893029634 0 0.00041738715640093 0 0 0 0.56186273925228 0 0 0 0 0 0 0 0.00256394967503429 0 0 0 0 0 0 0 0 0 0 0 0 0.0041738715640093 0 0 0 0 0 0 0 0 0.125573907340051 0 0.0864587681116213 0 0 0 0 0 0 0 0 0
"10317.000033144" 0 0 0 0 0 0 0.068456992023871 0 0 0 0 0 0.284271532679176 0 0 0 0 0.000114764445974637 0 0 0 0 0 0.607964652550643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0149193779767028 0 0 0 0 0 0 0 0 0.0236988580937625 0 0.000573822229873185 0 0 0 0 0 0 0 0 0
"10317.000033413" 0 0 0 0 0 0 0.00263192525332281 0 0 0 0 0 0.353950081151029 0 0 0 0 0.00013159626266614 0 0 0 0 0 0.569285432293722 0 0 0 0 0 0 0 0.000394788787998421 0 0 0 0 0 0 0 0 0 0 0 0 0.0481203667149186 0 0 0 0 0 0 0 0 0.000394788787998421 0 0.0250910207483441 0 0 0 0 0 0 0 0 0
"10317.000004009" 0 0 0 0 0 0 0.111681255659523 0 0 0 0 0 0.324026562028373 0 0 0 0 0 0 0 0 0 0 0.554130194184527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00628835898983801 0 0 0 0 0 0 0 0 0 0 0.00387362913774022 0 0 0 0 0 0 0 0 0
"10317.000036426" 0 0 0 0 0 0 0.022794846382557 0 0 0 0 0 0.0634291377601586 0 0 0 0 0 0 0 0 0 0 0.888255698711594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00991080277502478 0 0 0 0 0 0 0 0 0.0141228939544103 0 0.00148662041625372 0 0 0 0 0 0 0 0 0
"10317.000017115" 0 0.000111923593493508 0 0 0 0 0.00156693030890912 0 0 0 0 0 0.655872257871959 0 0 0 0 0 0 0 0 0 0 0.319467243694972 0 0 0 0 0 0 0 0.000111923593493508 0 0 0 0 0 0 0 0 0 0 0 0 0.0201462468288315 0 0 0 0 0 0 0 0 0.00272347410834204 0 0 0 0 0 0 0 0 0 0 0
"10317.000036931" 0 0 0 0 0 0 0.00214696984483263 0 0 0 0 0 0.60856836147165 0 0 0 0 0 0 0 0 0 0 0.334732116717088 0.00400117107446082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504049965843662 0 0 0 0 4.87947692007417e-05 0 0 0 0 0 9.75895384014834e-05 0 0 0 0 0 0 0 0 0
"10317.000012055" 0 0 0 0 0 0 0.0221494607087827 0 0 0 0 0 0.748844375963019 0 0 0 0 0.000577812018489985 0 0 0 0 0 0.214368258859784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0138674884437596 0 0 0 0 0 0 0 0 0 0 0.000192604006163328 0 0 0 0 0 0 0 0 0
"10317.000017114" 0 0 0 0 0 0 0.0758868749559208 0 0 0 0 0 0.609845546230341 0 0 0 0 0 0 0 0 0 0 0.253402919810988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0608646590027506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000039734" 0 0 0 0 0 0 0.00683328457391232 0 0 0 0 0 0.779328791741546 0 0 0 0 0.00319722489238099 0 0 0 0 0 0.185940569231413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0245329544029757 0 0 0 0 0 0 0 0 0.000104484473607222 0 6.26906841643332e-05 0 0 0 0 0 0 0 0 0
"10317.000033140" 0 0 0 0 0 0 0.000794859905941578 0 0 0 0 0 0.491389017685633 0 0 0 0 0.000563025766708618 0 0 0 0 0 0.487944624759885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0172550837914818 0 0 0 0 0 0 0 0 0.00046366827846592 0 0.00158971981188316 0 0 0 0 0 0 0 0 0
"10317.000031934" 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0.315789473684211 0 0 0 0 0 0 0 0 0 0 0.421052631578947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263157894736842 0.131578947368421 0 0 0 0 0 0 0 0 0 0 0.0263157894736842 0.0263157894736842 0 0 0 0 0 0 0 0
"10317.000031933" 0 0 0 0 0 0.000389689339658425 0.0186946965878801 0 0 0 0 0 0.121692186988533 0 0 0 1.03917157242246e-05 0.000124700588690696 0 5.19585786211232e-06 0 0 0 0.299561989182223 5.19585786211232e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.19585786211232e-06 0 0 0 5.19585786211232e-06 0.520427515184895 0 0 0 0 0 0 5.19585786211232e-06 0 0.000311751471726739 0 0.0387610996513579 0 0 0 0 0 0 0 0 0
"10317.000022609" 0 0 0 0 0 0 0.000680310675208345 0 0 0 0 0 0.511310164975338 0 0 0 0 0.000113385112534724 0 0 0 0 0 0.388797550881567 0.000113385112534724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00992119734678837 0 0 0 0 0 0 0 0 0 0 0.0890640058960259 0 0 0 0 0 0 0 0 0
"10317.000069766" 0 0.000882320502922687 0 0 0 0 0.000661740377192015 0 0 0 0 0 0.565898312562038 0 0 0 0 0.000441160251461343 0 0 0 0 0 0.35778096393515 0.000110290062865336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0179772802470497 0 0 0 0 0.000110290062865336 0 0 0 0.00386015220028675 0 0.0522774897981692 0 0 0 0 0 0 0 0 0
"10317.000036934" 0 0 0 0 0 0 0.0494569355937638 0 0 0 0 0 0.355296380906577 0 0 0 0 0 0 0 0 0 0 0.594605426636207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000641256863452367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000033534" 0 0.00906537282941777 0 0 0 0 0.0076608784473953 0 0 0 0 0 0.238125638406537 0 0 0 0 0.000255362614913177 0 0 0 0 0 0.366062308478039 0 0 0 0 0 0 0 0.00178753830439224 0 0 0 0 0 0 0 0 0 0 0 0 0.341164453524004 0 0 0 0 0.000127681307456588 0 0 0 0.00191521961184883 0 0.0338355464759959 0 0 0 0 0 0 0 0 0
"10317.000033537" 0 0 0 0 0 0 0.00702434298171249 0 0 0 0 0 0.758386823301442 0 0 0 0 0.00242218723507327 0 0 0 0 0 0.207218117960518 0.000121109361753664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174397480925275 0 0 0 0 0 0 0 0 0 0 0.00738767106697348 0 0 0 0 0 0 0 0 0
"10317.000054311" 0 0 0 0 0 0 0.00965720352042738 0 0 0 0 0 0.546042943734803 0 0 0 0 6.84908051094141e-05 3.4245402554707e-05 0 0 0 0 0.338481558850723 0 0 0 0 0 0 0 0.000273963220437656 0 0 0 0 0 0 0 0 0 0 0 0 0.0123625903222492 0 0 0 0 0.012157117906921 0 0 0 6.84908051094141e-05 0 0.0808533954316633 0 0 0 0 0 0 0 0 0
"10317.000033536" 0 0 0 0 0 0 0.0127138596766599 0 0 0 0 0 0.433605399466332 0 0 0 0 0 0 0 0 0 0 0.14495369643698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.407942238267148 0 0 0 0 0 0 0 0 0.000784806152880239 0 0 0 0 0 0 0 0 0 0 0
"10317.000070686" 0 0 0 0 0 0 0.0022189349112426 0 0 0 0 0 0.408284023668639 0 0 0 0 0 0 0 0 0 0 0.545118343195266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0392011834319526 0 0 0 0 0 0 0 0 0.00443786982248521 0 0.000739644970414201 0 0 0 0 0 0 0 0 0
"10317.000013400" 0 0 0 0 0 0 0.00310600945307225 0 0 0 0 0 0.183389601620526 0 0 0 0 0 0 0 0 0 0 0.80783254557731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00540175557056043 0 0 0 0 0 0 0 0 0 0 0.000270087778528022 0 0 0 0 0 0 0 0 0
"10317.000041963" 0 0 0 0 0 0 0.00212879191059074 0 0 0 0 0 0.806127879571201 0 0 0 0 0.000152056565042196 0 0 0 0 0 0.183152132593325 0 0 0 0 0 0 0 0.000304113130084391 0 0 0 0 0 0 0 0 0 0 0 0 0.00680453128563826 0 0 0 0 0 0 0 0 0.00129248080285866 0 3.80141412605489e-05 0 0 0 0 0 0 0 0 0
"10317.000062128" 0 0.0016448844094865 0 0 0 0 0.00418697849687472 0 0 0 0 0 0.181027006011305 0 0 0 0 0.000657953763794599 0 0 0 0 0 0.781080838591983 0.000328976881897299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0125908424798876 0 0 0 0 0.000149534946316954 0 0 0 0.00418697849687472 0 0.0141460059215839 0 0 0 0 0 0 0 0 0
"10317.000069831" 0 0 0 0 0 0 0 0 0 0 0 0 0.731182795698925 0 0 0 0 0 0 0 0 0 0 0.204301075268817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537634408602151 0 0 0 0 0 0 0 0 0 0 0.010752688172043 0 0 0 0 0 0 0 0 0
"10317.000062125" 0 0 0 0 0 0 0.000919173968993198 0 0 0 0 0 0.777682456032846 0 0 0 0 0 0 0 0 0 0 0.213187082541822 6.12782645995465e-05 0 0 0 0 0 0 0.00018383479379864 0 0 0 0 0 0 0 0 0 0 0 0 0.00741467001654513 0 0 0 0 0 0 0 0 6.12782645995465e-05 0 0.000490226116796372 0 0 0 0 0 0 0 0 0
"10317.000023818" 0 3.15537044048971e-05 0 0 0 0 0.0106809289410577 0 0 0 0 0 0.311009087466868 0 0 0 0 0.000536412974883251 0 0 0 0 0 0.670926416761323 0.000126214817619589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00640540199419412 0 0 0 0 0 0 0 0 0.000268206487441626 0 1.57768522024486e-05 0 0 0 0 0 0 0 0 0
"10317.000069839" 0 0 0 0 0 0 0.00234843872314517 0 0 0 0 0 0.46829607723754 0 0 0 0 8.69792119683396e-05 0 0 0 0 0 0.484561189875618 8.69792119683396e-05 0 0 0 0 8.69792119683396e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0425328346525181 0 0 0 0 0 0 0 0 0.00182656345133513 0 0.000173958423936679 0 0 0 0 0 0 0 0 0
"10317.000006619" 0 0 0 0 0 0 0.236485382982198 0 0 0 0 0 0.150089825249061 0 0 0 0 0 0 0 0 0 0 0.543197778866569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.020578147966683 0 0 0 0 0 0 0 0 0 0 0.0496488649354891 0 0 0 0 0 0 0 0 0
"10317.000004858" 0 0 0 0 0 0 0.00294117647058824 0 0 0 0 0 0.224303405572755 0 0 0 0 0 0 0 0 0 0 0.172136222910217 0.00557275541795666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00944272445820434 0 0 0 0 0 0 0 0 7.73993808049536e-05 0 0.585526315789474 0 0 0 0 0 0 0 0 0
"10317.000001911" 0 0 0 0 0 0 0.00208148242162711 0 0 0 0 0 0.358294199771545 0 0 0 0 0 0 0 0 0 0 0.63683208529001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00271608072090367 0 0 0 0 0 0 0 0 0 0 7.6151795913187e-05 0 0 0 0 0 0 0 0 0
"10317.000029345" 0 0 0 0 0 0 0.0223749266739294 0 0 0 0 0 0.451269588535992 0 0 0 0 8.38012234978631e-05 0 0 0 0 0 0.501466521411211 0 0 0 0 0 0 0 2.79337411659544e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.0246096259672058 0 0 0 0 0 0 0 0 0.000139668705829772 0 2.79337411659544e-05 0 0 0 0 0 0 0 0 0
"10317.000029347" 0 0 0 0 0 0 0.00165016501650165 0 0 0 0 0 0.72937293729373 0 0 0 0 0 0 0 0 0 0 0.211481674483237 0 0 0 0 0 0 0 8.68507903421921e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.057408372416189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000029346" 0 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0.875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000029340" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000029343" 0 0 0 0 0 0 0.00385235620856477 0 0 0 0 0 0.499910410320731 0 0 0 0 0 0 0 0 0 0 0.421967389356748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0581437018455474 0 0 0 0 0 0 0 0 0.0137072209281491 0 0.0024189213402616 0 0 0 0 0 0 0 0 0
"10317.000029342" 0 0 0 0 0 0 0.0118575138419325 0 0 0 0 0 0.245381939340487 0 0 0 0 0.00102895781272968 0 0 0 0 0 0.697976382968301 4.89979910823656e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236660296927826 0 0 0 0 0 0 0 0 0.014601401342545 0 0.00543877701014258 0 0 0 0 0 0 0 0 0
"10317.000029349" 0 0.000782724803167733 0 0 0 0 0.00361434688521571 0 0 0 0 0 0.461899719139924 0 0 0 0 0.000138127906441365 0 0 0 0 0 0.351627607164234 0.000345319766103412 0 0 0 0 0 0 0.000299277130622957 0 0 0 0 0 0 0 0 0 0 0 0 0.17104839080989 0 0 6.90639532206824e-05 0.00188774805469865 0 0 0 0 0.00748192826557392 0 0.000805746120907961 0 0 0 0 0 0 0 0 0
"10317.000058749" 0 0 0 0 0 0 0.02660406885759 0 0 0 0 0 0.277777777777778 0 0 0 0 0.00156494522691706 0 0 0 0 0 0.558685446009389 0.000391236306729264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125586854460094 0 0 0 0.000782472613458529 0 0 0 0 0.00273865414710485 0 0.00586854460093897 0 0 0 0 0 0 0 0 0
"10317.000069783" 0 0.00217719987904445 0 0 0 0 0.0433020864832174 0 0 0 0 0 0.098215905654672 0 0 0 0 0.00187481100695494 0 0 0 0 0 0.788630178409434 0 0 0 0 0 6.04777744179014e-05 0 0.000967644390686423 0 0 0 0 0 0 0 0 0 0 0 0 0.0315693982461445 0 0 0 0 0.00151194436044754 0 0 0 0.00641064408829755 0 0.0252797097066828 0 0 0 0 0 0 0 0 0
"10317.000033495" 0 0 0 0 0 0 0.00589342719161824 0 0 0 0 0 0.689449128263895 0 0 0 0 0 0 0 0 0 0 0.284194155684702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0204632888597855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000058740" 0 0.000111445447453472 0 0 0 0 0.00456926334559233 0 0 0 0 0 0.721720717708681 0 0 0 0 0 0 0 0 0 0 0.217318622534269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0462498606931907 0 0 0 0 0 0 0 0 0.000111445447453472 0 0.00991864482335897 0 0 0 0 0 0 0 0 0
"10317.000058743" 0 0 0 0 0 0 0.0141703085684015 0 0 0 0 0 0.166468017481128 0 0 0 0 0 0 0 0 0 0 0.786452125546289 6.62163951794464e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0241689842404979 0 0 0 0 0 0 0 0 0.00675407230830354 0 0.00192027546020395 0 0 0 0 0 0 0 0 0
"10317.000058745" 0 2.34488580406134e-05 0 0 0 0 0.00150072691459926 0 0 0 0 0 0.863855930216199 0 0 0 0 0.000844158889462083 0 0 0 0 0 0.123880317028561 9.37954321624537e-05 0 0 0 0 0 0 0.000257937438446748 0 0 0 0 0 0 0 0 0 0 0 0 0.00588566336819397 0 0 0 0 2.34488580406134e-05 0 0 0 0.00354077756413263 0 9.37954321624537e-05 0 0 0 0 0 0 0 0 0
"10317.000058744" 0 0 0 0 0 0 0.0194205812465728 0 0 0 0 0 0.234143666605739 0 0 0 0 0 0 0 0 0 0 0.743648327545241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00278742460244928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000058747" 0 0 0 0 0 0 0.011304347826087 0 0 0 0 0 0.417707509881423 0 0 0 0 0 0 0 0 0 0 0.514308300395255 0.000158102766798419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162845849802372 0 0 0 0 0 0 0 0 0.0066403162055336 0 0.033596837944664 0 0 0 0 0 0 0 0 0
"10317.000058746" 0 0.00156704723528095 0 0 0 0 0.00358182225207074 0 0 0 0 0 0.137676292813969 0 0 0 0 0 0 0 0 0 0 0.579359749272443 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.261473024401164 0 0 0 0 0 0 0 0 0 0 0.0163420640250728 0 0 0 0 0 0 0 0 0
"10317.000050172" 0 0 0 0 0 0 0.0131018670160498 0 0 0 0 0 0.27644939403865 0 0 0 0 0.00240200895294246 0 0 0 0 0 0.702150889835137 0 0 0 0 0 0 0 0.000218364450267496 0 0 0 0 0 0 0 0 0 0 0 0 0.00403974232994868 0 0 0 0 0 0 0 0 0 0 0.00163773337700622 0 0 0 0 0 0 0 0 0
"10317.000021276" 0 0 0 0 0 0 0 0 0 0 0 0 0.842134990115787 0 0 0 0 0.000282406099971759 0 0 0 0 0 0.151369669584863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00451849759954815 0 0 0 0 0 0 0 0 0.000282406099971759 0 0.0014120304998588 0 0 0 0 0 0 0 0 0
"10317.000002020" 0 0 0 0 0 0 0.124118171092866 0 0 0 0 0 0.283509498471095 0 0 0 0 0.000192617918281848 0 0 0 0 0 0.588471817590834 0 0 0 0 0 0 0 0.000120386198926155 0 0 0 0 0 0 0 0 0 0 0 0 0.00252811017744926 0 0 0 0 2.4077239785231e-05 0 0 0 0.00103532131076493 0 0 0 0 0 0 0 0 0 0 0
